5	5	735.txt	was tested on 5 different users for identifying two
5	5	715.txt	for 4 and 5 participants on the first
5	5	714.txt	recognition methods for 5 subjects  Boxplot for Box−counting
5	5	714.txt	best threshold for 5 subjects in four different
5	5	693.txt	were collected from 5 subjects while they performed
5	5	686.txt	2  3  4  5 6 Subjects  7  8  9
5	5	601.txt	experimental groups of 5 subjects each: • •
5	5	547.txt	to Test with 5 Users In Nielsen Norman
5	5	524.txt	study with only 5 subjects who were willing
5	5	517.txt	version for the 5 subjects selected. Table 2.
5	5	517.txt	synchronic patterns of 5 subjects during solving the
5	5	517.txt	synchronic patterns of 5 subjects during solving questions
5	5	514.txt	EEG data of 5 subjects with eye-blinks at
5	5	503.txt	4  4  5  5 Subject  6  7  7
5	5	451.txt	140 sets for 5 subjects and these data
5	5	435.txt	usability tests with 5 participants [30] can provide
5	5	389.txt	min intervals for 5 subjects over the course
5	5	282.txt	had at least 5 subjects in one of
5	5	282.txt	for at least 5 subjects in one category
5	5	282.txt	"t satisfied by 5 subjects are Arousal AF,"
5	5	274.txt	for each of 5 players with many .csv
5	5	251.txt	are voted to 5 people from ITS students
5	5	244.txt	recordings collected from 5 participants engaged in a
5	5	203.txt	results for all 5 subjects during the test
5	5	201.txt	samples collected from 5 subjects and 6 classes.
5	5	201.txt	carried on by 5 subjects (3 males and
5	5	197.txt	results for all 5 subjects during the control
5	5	197.txt	"experimental procedure and 5 subjects (4 male, 1"
5	5	178.txt	min intervals for 5 subjects over the course
5	5	174.txt	students along with 5 Postgraduate students were recruited to
5	5	161.txt	use more than 5 subjects to generalize the
5	5	1406.txt	interface for the 5 subjects (Figure 5.5). •
5	5	1393.txt	speed achieved among 5 subjects was one note
5	5	1377.txt	Subject 4 Subject 5 Subject 6 Subject 7
5	5	1366.txt	stages  5  6  5 70  Subjects  Figure 4. Subjective
5	5	1318.txt	"of 24  Table 5 NFB user experience Q1, Q2"
5	5	1311.txt	year we recruited 5 students based in the
5	5	1242.txt	which conducted by 5 users are shown in
5	5	117.txt	this sample of 5 people who were all
5	5	1135.txt	A total of 5 subjects wore the MindWave
5	5	1105.txt	2  3  4  5 6 Subjects  7  8  9
5	5	1105.txt	2  3  4  5 6 Subject  7  8  9
5	5	1076.txt	is moderate for 5 patients and less for
5	5	1064.txt	Subject 4 Subject 5 Subject 6 Subject 7
5	5	1048.txt	User 4 User 5 User 6 User 7
4	four	995.txt	conducted to the four subjects when performing a
4	four	973.txt	In an experiment four healthy subjects (aged 23–28) participated
4	four	959.txt	with up to four participants per session. On
4	four	957.txt	allows up to four user elicited output options
4	four	940.txt	A total of four subjects were recruited from
4	four	91.txt	"differences between the four participant groups (male gamers,"
4	four	904.txt	upcoming work involving four BCMI subjects and a string
4	four	904.txt	"notation system whereby four BCMI users control micro, meso,"
4	four	878.txt	a group of four subjects improved classifications after
4	four	825.txt	was validated with four user groups performing alpha/theta
4	four	798.txt	A maximum of four participants were able to
4	four	794.txt	been conducted by four subjects using the pre-described
4	four	777.txt	partial data from four subjects and reported the
4	four	757.txt	this experiment with four male subjects (aged between 21
4	four	678.txt	cursor by using four people with disabilities (Wolpaw
4	four	676.txt	and results on four subjects showed the feasibility
4	four	619.txt	with up to four participants per session. As
4	four	608.txt	Eighteen intact and four amputated participants volunteered to perform
4	four	592.txt	"differences between the four participant groups (male gamers,"
4	four	563.txt	was acquired from four subjects (one female and
4	four	541.txt	subject level only four subject pairs showed significance.
4	four	541.txt	subject level only four subject pairs showed significance.
4	four	540.txt	of all the four subjects was 94.79±1.94 %.
4	four	530.txt	eeg signals from four subjects during five mental
4	four	526.txt	to randomly choose four subjects from the Scrambled
4	four	526.txt	each of the four subject groups watching Bang!
4	four	504.txt	were recorded from four male subjects at the University
4	four	493.txt	of up to four participants at a time
4	four	453.txt	three out of four patients were able to
4	four	449.txt	cursor commanded by four participants [5]. Blue represents
4	four	442.txt	task for all four subjects and conditions. For
4	four	442.txt	ERPs of all four subjects for the oddball
4	four	442.txt	"rest for all four subjects (D, M, J,"
4	four	442.txt	"conditions for all four subjects (D, M, J,"
4	four	437.txt	the researcher selects four undergraduate students to become the
4	four	435.txt	it seems that four participants were more exited
4	four	433.txt	"cation accuracy for four subjects of seven (S1,"
4	four	426.txt	was collected from four healthy subjects by using four
4	four	406.txt	Three out of four subjects were able to
4	four	4.txt	game session with four people playing over the
4	four	4.txt	a picture of four players engaging in the
4	four	389.txt	the multimodal sensor four subjects were asked to
4	four	384.txt	Phase 1 removed four participants from group A
4	four	369.txt	brainwave readings from four participants at the Tuanku
4	four	345.txt	experimental design in four patients with chronic low
4	four	293.txt	were performed for four healthy subjects in their 20s.
4	four	293.txt	time for the four subjects is shown in
4	four	293.txt	navigation method for four healthy subjects in their 20s
4	four	285.txt	healthy male and four female participants (aged 21– 36)
4	four	283.txt	tested by using four participants to perform a
4	four	283.txt	evaluated by using four participants to perform a
4	four	275.txt	we realized that four subjects presented extreme values
4	four	273.txt	eeg signals from four subjects during five mental
4	four	26.txt	five groups of four participants watched four long
4	four	235.txt	eeg signals from four subjects during five mental
4	four	22.txt	to distinguish between four subjects [36]. Marcel et
4	four	22.txt	one of the four subjects was compared with
4	four	22.txt	of data from four subjects were collected using
4	four	22.txt	ERP data from four subjects was captured using
4	four	173.txt	to randomly choose four subjects from the Scrambled
4	four	173.txt	each of the four subject groups watching Bang!
4	four	151.txt	were used and four subjects were evaluated without
4	four	1407.txt	VE during experiment four encouraged patient HA to actively
4	four	1391.txt	upcoming work involving four BCMI subjects and a string
4	four	1391.txt	"notation system whereby four BCMI users control micro, meso,"
4	four	1381.txt	task for all four subjects and conditions. For
4	four	1381.txt	task for all four subjects and conditions. For
4	four	1381.txt	displays of all four subjects for with the
4	four	1381.txt	"different for all four subjects (D, M, J,"
4	four	1381.txt	"conditions for all four subjects (D, M, J,"
4	four	1364.txt	for up to four people through a daisy
4	four	1364.txt	a group of four people using two-channel wireless
4	four	1364.txt	EEG data while four people played a card
4	four	1352.txt	EEG data of four users and 75 imposters
4	four	1351.txt	Phase 1 removed four participants from group A
4	four	1342.txt	target movement from four different subjects head movements.  Sensors
4	four	1318.txt	three tetraplegic and four paraplegic participants had a caregiver
4	four	1318.txt	of the remaining four patients who had a
4	four	1318.txt	Two tetraplegic and four paraplegic participants required caregiver’s assistance.
4	four	1318.txt	Out of the four remaining participants who reported a
4	four	1295.txt	It consists of four subjects performing 100 trials
4	four	1291.txt	affective pictures to four male participants while recording their
4	four	1282.txt	type controls and four participants who knew the
4	four	1207.txt	and maps of four subjects for the neck
4	four	1207.txt	"numbered channels of four subjects for the arm,"
4	four	1171.txt	training phases all four subjects acquired a reported
4	four	1126.txt	experiments performed by four volunteers produced an average
4	four	1121.txt	are taken from four patients randomly chosen within
4	four	1073.txt	is executed for four subjects from where a
4	four	1071.txt	supporting up to four players (Figure 7) and
4	four	105.txt	allowed up to four players to compete on
4	four	1031.txt	learning science using four emotions  Participants  Emotion  Technique  7
4	Four	1381.txt	"oddball stimulation were Four maleoffline subjects (aged 55, 21,"
4	4	967.txt	tone and other 4 subjects the 1200Hz tone)
4	4	953.txt	5 therapists and 4 patients who had used
4	4	95.txt	"each of the 4 test subjects (Alex, Diana, Andrei,"
4	4	944.txt	authors train on 4 subjects and test on
4	4	878.txt	the performances of 4 different subjects doing both training
4	4	878.txt	classification accuracies of 4 subjects over 3 training
4	4	878.txt	classification accuracies of 4 subjects over 3 training
4	4	878.txt	classification accuracies of 4 subjects over 3 training
4	4	878.txt	classification accuracies of 4 subjects over 3 training
4	4	878.txt	3 out of 4 subjects improved performance between
4	4	876.txt	"online selfassessment task  4 healthy participants  long EEG trials,"
4	4	828.txt	values obtained from 4 subjects exposed to stimulus
4	4	828.txt	values obtained from 4 subjects exposed to stimulus
4	4	828.txt	the algorithm on 4 subjects undergoing a visual
4	4	828.txt	averaged across the 4 subjects considered in the
4	4	794.txt	this study asked 4 subject to test modified
4	4	784.txt	Individual results of 4 participants are displayed. Note
4	4	776.txt	with at least 4 users in the first
4	4	764.txt	for each of 4 volunteers (three males and
4	4	749.txt	75 55  Pair 4 User 1 (L) Pair
4	4	746.txt	sound sequences from 4 subjects (2 AD patients
4	4	686.txt	sound sequences from 4 subjects (2 AD patients
4	4	652.txt	matrices for these 4 subjects as a unique
4	4	652.txt	block 1 for 4 subjects shows that the
4	4	652.txt	EEG indices of 4 subjects representative of their
4	4	610.txt	speller trials involving 4 healthy people yielded an acceptable
4	4	542.txt	EEG data of 4 users and 75 imposters
4	4	540.txt	ITR of the 4 subjects using g.USBamp. Subject
4	4	503.txt	3 3  4  4 Subject  5  Subject  5
4	4	401.txt	"accuracy for the 4 users of group G1,"
4	4	351.txt	"of 24 and 4 participants were used, respectively,"
4	4	345.txt	for 1 to 4 players where a series
4	4	273.txt	we excluded these 4 participants from the quantitative
4	4	268.txt	was presented to 4 users in random order
